,created_at,default_profile,default_profile_image,description,favourites_count,followers_count,friends_count,geo_enabled,id,lang,location,profile_background_image_url,profile_image_url,screen_name,statuses_count,verified,average_tweets_per_day,account_age_days,account_type
1089,08-05-2014 16.34,TRUE,FALSE,,1218,2,1,FALSE,2535288447,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/464443622226927616/67gWyEBx_normal.jpeg,steels_rus,1885,FALSE,0.822,2294,bot
1090,30-04-2010 14.41,TRUE,FALSE,,2337,54,259,FALSE,138768009,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000442512022/a9cc394cdef85f970493c857b2c770f8_normal.jpeg,likithponnanna1,2790,FALSE,0.741,3763,bot
1091,26-07-2011 13.32,FALSE,FALSE,"Legal practitioner, investment consultant, human rights champion and community developer. Farmer and Former First Lady of The Republic of Zambia.",13202,40057,1202,TRUE,342716046,en,lusaka zambia,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/817801011993554944/8yzojY-r_normal.jpg,mwanawasaM,27729,TRUE,8.375,3311,human
1092,03-03-2013 23.12,FALSE,FALSE,"Epidemiology, global public health, contraception, abortion, HIV, infertility, sexual & reproductive health, systematic reviews. Works at Guttmacher; views own.",16761,16536,5482,FALSE,1240034964,en,"New York, NY",http://abs.twimg.com/images/themes/theme7/bg.gif,http://pbs.twimg.com/profile_images/3336051747/187e3279cc1baa1b4028cbaeb0c55ad3_normal.jpeg,cbpolis,22047,TRUE,8.091,2725,human
1093,16-08-2017 3.02,FALSE,FALSE,,2,44,109,FALSE,8.98E+17,,"Brantford, Ontario",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/961403432216285184/CYsT28Vy_normal.jpg,pceoout,821,FALSE,0.747,1099,human
1094,14-07-2011 15.56,FALSE,FALSE,|| SELF-MOTIVATION | STRENGTH || •Fitness•QatsiTrilogy•Soul• - It is in your moments of time that your destiny is shaped. - Anthony Robbins,271,320,415,TRUE,335376027,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/426297625730510849/U8blLCaL_normal.jpeg,onekif,8334,FALSE,2.508,3323,human
1095,17-01-2015 13.12,TRUE,FALSE,,378,218,157,TRUE,2982506153,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/557572433482248193/k-LDxwax_normal.jpeg,DeiElena,4048,FALSE,1.984,2040,bot
1096,24-01-2010 21.00,TRUE,FALSE,,912,16,0,FALSE,108097203,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/826441674339471360/qg6BBq1I_normal.jpg,donkee79,1329,FALSE,0.344,3859,bot
1097,17-08-2009 17.13,FALSE,FALSE,For features email : QuilleyHussle@Gmail.com or follow @Headbandtv . IG: _itsq,13264,872,793,TRUE,66416314,en,"The County , Pa",http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1051656038330580997/claA8Wni_normal.jpg,Its__Q,63745,FALSE,15.861,4019,human
1098,29-12-2011 10.55,FALSE,FALSE,skeptical,5638,215,232,FALSE,449670845,sl,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1180528670475051009/YjAMwpa1_normal.jpg,claudiaasoraya,21510,FALSE,6.816,3156,bot
1099,16-03-2011 2.55,FALSE,FALSE,"Tweets that support my talented followers. Celebrity news, Stupidity in the media, Funny and interesting stuff & The Walking Dead. All tweets are made by Paul.",5000,83721,86415,TRUE,266956478,en,Texas,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/2294284877/rz5d8tkvm9bpy02w1aon_normal.jpeg,celebutardz,165469,FALSE,48.046,3444,bot
1100,29-04-2011 21.20,FALSE,FALSE,creciendo... https://t.co/9e0nP0zjdq https://t.co/SkCd8cYz0d,48804,148480,1220,TRUE,290181133,es,zona oeste,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1156790677633720320/JGl7i0AY_normal.jpg,CelesteMuriega,53143,FALSE,15.635,3399,human
1101,03-09-2016 14.53,TRUE,FALSE,forward thnking-hardworking-humble-independent-loving-living-dancing-music inspired-junglette-bad gil gone good-loyal-aquarius-woman :::) dntEVERsettle4less,117,0,0,FALSE,7.72E+17,en,unknown,,http://pbs.twimg.com/profile_images/772087137860747264/6bedcMS2_normal.jpg,Tanzer_Questing,242,FALSE,0.167,1445,human
1102,03-09-2016 15.11,TRUE,FALSE,"Love life, Eating, Drinking, being Merry nd of course Phily baby!Go Phillies!",135,0,0,FALSE,7.72E+17,en,unknown,,http://pbs.twimg.com/profile_images/869460606729863169/pWuDHLrf_normal.jpg,Laureen_Pancake,291,FALSE,0.201,1445,human
1103,26-04-2011 21.45,TRUE,FALSE,"Hilaria and Alec Baldwin Foundation. Supporting the arts + artists, amateur + professional. https://t.co/joORCCHv8g",2259,1051494,1863,FALSE,288452305,en,"New York, NY",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1284605748866093058/9iEcyGJH_normal.jpg,ABFalecbaldwin,26592,TRUE,7.817,3402,human
1104,06-06-2010 15.01,FALSE,FALSE,Black lives matter,8197,377,392,TRUE,152661729,sv,he/him,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1211459091962515457/eomPM7Ri_normal.jpg,alltimeloz__,10322,FALSE,2.77,3726,human
1105,12-11-2010 21.52,FALSE,FALSE,"OUTSIDERS ONLY! Bookings: management@onaspaceship.com UK Contact: +447595155217 , Whatsapp: +2348033091184 PR: @Bukihqmedia",19048,3805718,1042,TRUE,215052012,en,OUTSIDE,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1293953010524131331/0vETCvOu_normal.jpg,burnaboy,60434,TRUE,16.943,3567,human
1106,14-01-2012 7.08,FALSE,FALSE,this twitter keeps getting hacked fml,3265,265,0,FALSE,463564534,en,your moms house ,http://abs.twimg.com/images/themes/theme11/bg.gif,http://pbs.twimg.com/profile_images/783395910826991617/73BXmF0p_normal.jpg,zaynagault1,7193,FALSE,2.291,3140,bot
1107,17-09-2014 20.26,FALSE,FALSE,"👩🏻‍🎓 Women Owned & Operated
#Construction Company based in Southern California
📩:info@vejar.com",11,83,71,FALSE,2815520510,en,"Riverside, CA",http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1058194162921553920/MclwxJL9_normal.jpg,vejarinc,389,FALSE,0.18,2162,human
1108,28-02-2011 0.46,FALSE,FALSE,,1608,65,0,FALSE,258567944,,Montes Claros,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/1537246074/ax__normal.jpg,GuigasVilasboas,3172,FALSE,0.917,3460,human
1109,21-09-2012 19.28,FALSE,FALSE,Mommy to four! Wife to Paul. Dabbling in Writing. Life-Long Lover of Coffee. MOPS Mama.,17832,301,484,FALSE,838430480,en,unknown,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/1210721644764745732/dH0ECyzy_normal.jpg,MrsBirkbeck2010,4958,FALSE,1.717,2888,human
1110,23-01-2018 22.11,TRUE,FALSE,"Writer, editor, reader, gamer, Owl Master General🦉, Business Development Manager @bnbuzz ‘12-‘19💙 She/her 🧡PROUD member of the #WritingCommunity✊🏼",14782,9970,8098,FALSE,9.56E+17,en,unknown,,http://pbs.twimg.com/profile_images/1081562304829743106/LDrc5UeW_normal.jpg,kiyokotown,6206,FALSE,6.616,938,human
1111,12-11-2009 16.45,FALSE,FALSE,,2205,15,13,FALSE,89485084,,unknown,http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1023028370/PICT0403_normal.JPG,brokencyde09,3031,FALSE,0.771,3932,bot
1112,25-06-2009 16.13,FALSE,FALSE,Must-have fashion & exciting events. Share your fave finds with #macyslove. Need help? DM us.,8836,914764,1157,TRUE,50687788,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1203089756910800896/me5MH3ve_normal.jpg,Macys,121831,TRUE,29.919,4072,human
1113,04-04-2011 21.21,FALSE,FALSE,,40,4752731,35,TRUE,277180205,,New York,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1225503213669044225/Jqg95QbR_normal.jpg,RomeoSantosPage,4505,TRUE,1.316,3424,human
1114,31-07-2012 15.11,FALSE,FALSE,player for @ManCity & @BelRedDevils,555,2306644,280,TRUE,728592182,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1113552052842573829/ZeTNU1CX_normal.jpg,DeBruyneKev,1388,TRUE,0.472,2940,human
1115,05-03-2009 9.16,FALSE,FALSE,I'm a married boy.,2246,54,114,FALSE,22900539,en,Bali - Indonesia,http://abs.twimg.com/images/themes/theme13/bg.gif,http://pbs.twimg.com/profile_images/1095240868/twit_normal.png,absolutetods,3179,FALSE,0.76,4185,bot
1116,17-12-2014 21.27,FALSE,FALSE,"Here to keep informed about politics, support the Resistance, & occasionally help educate folks about having ALS. Also to love horses, dogs, cats, etc. ❤️",283732,5038,5488,TRUE,2934009661,en,"Illinois, USA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1058381343732711424/C5Btc4TR_normal.jpg,CindyDPishere,200754,FALSE,96.936,2071,human
1117,16-05-2012 4.55,FALSE,FALSE,"wife, puppy momma, licensed counselor, eternal optimist :)",2884,45,124,FALSE,581529410,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000222908559/af2ee7ef7365b11cfec0c0f711490c3f_normal.jpeg,robyn_natalie,3037,FALSE,1.007,3017,bot
1118,18-01-2011 20.45,TRUE,FALSE,"AAT, HND,BSC(Econs)ACA.",1210,6,0,FALSE,239955778,en,"Lagos, nigeria",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1902106843/IMG_0242_normal.JPG,Utahka,1824,FALSE,0.521,3500,bot
1119,02-04-2009 19.52,FALSE,FALSE,🇺🇸 President Trump is the BEST PRESIDENT EVER! He fights daily to improve the lives of ALL Americans. WALK AWAY FROM  NWO COMMIES! TEXT 88022 TRUMP 2020,136985,11711,12974,FALSE,28405572,en,OC CA,http://abs.twimg.com/images/themes/theme11/bg.gif,http://pbs.twimg.com/profile_images/906895670144987136/NCcY54F6_normal.jpg,rebeccaanne3,82074,FALSE,19.748,4156,human
1120,19-08-2012 23.35,FALSE,FALSE,,436,20,102,FALSE,768438085,,Eastern NC,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/699205694579417088/8CoLlwUa_normal.jpg,sleepidee,530,FALSE,0.181,2921,human
1121,02-06-2013 19.44,TRUE,FALSE,,13,530,717,FALSE,1478061896,,"Cyprus, Nicosia",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/344513261572050927/46a86932baf4feb983b536b7a0dfa8b0_normal.jpeg,ikemal3,7755,FALSE,2.944,2634,human
1122,07-11-2012 4.37,TRUE,FALSE,,390,0,22,FALSE,931229515,,"Crystal Lake, IL",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2819882439/795c59234f2cd8e7fab0f28be8552cee_normal.jpeg,anderkat3,538,FALSE,0.189,2842,bot
1123,11-02-2013 10.03,TRUE,FALSE,A teacher of New Oriental School,1300,4,19,FALSE,1168469846,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/3238376015/d53135e4b4b2d013439da0703adc28f4_normal.jpeg,ceciliahby,1938,FALSE,0.706,2746,bot
1124,12-06-2011 19.07,FALSE,FALSE,"David Nelson, CFA, CMT - Chief Strategist, Belpointe Asset Mgmt. Frequent Guest - CNBC, Fox News, Fox Business, i24 News, Political & Financial News Contributor",5266,4917,890,TRUE,315977587,en,"Greenwich,CT",http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/514502870029201408/LKoEaW2X_normal.png,davidnelsoncfa,7654,FALSE,2.281,3355,human
1125,03-01-2010 18.43,FALSE,FALSE,"Un peu de tout ... de la Formation, des RH, du e-learning. Habitante de #Courbevoie",30937,742,818,TRUE,101543796,fr,PARIS,http://abs.twimg.com/images/themes/theme11/bg.gif,http://pbs.twimg.com/profile_images/1258063866392502273/2o7qSeN-_normal.jpg,Karynouuu,32604,FALSE,8.403,3880,human
1126,03-01-2018 19.18,TRUE,FALSE,"State-of-the-art indoor facility features 54,000 sq. feet of multipurpose space to host recreational & tournament events. Email us: sportsplex@hopkinsvilleky.us",662,576,222,TRUE,9.49E+17,en,"Hopkinsville, KY",,http://pbs.twimg.com/profile_images/1277692672698920961/wkKCCLYo_normal.jpg,HopSportsplex,767,FALSE,0.801,958,human
1127,28-01-2010 23.37,FALSE,FALSE,UFC Featherweight. 26-4 (14 KO's) https://t.co/wigbyXj4VB,325,945924,142,TRUE,109408123,en,Rio de Janeiro,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/1012387624315736064/Tg9Ixjqy_normal.jpg,josealdojunior,7436,TRUE,1.929,3855,human
1128,30-07-2012 22.51,FALSE,FALSE,tweet Semarang-an Kas....!,0,1046,543,FALSE,727019388,id,unknown,http://abs.twimg.com/images/themes/theme14/bg.gif,http://pbs.twimg.com/profile_images/661088203881877504/eEv-1v8Z_normal.jpg,semarang_tweet,78666,FALSE,26.748,2941,bot
1129,06-11-2009 10.33,FALSE,FALSE,"First job tea girl to Rolling Stones, London in the 60's! Fab husband and daughter. Love to paint. Yeah! Speaking to Spirit for the last 17 years. Whow! ❤️",5643,3641,3526,TRUE,87912354,en,United Kingdom.,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/516568835/aum_normal.jpg,EmailfromHeaven,3760,FALSE,0.955,3939,human
1130,11-05-2009 1.08,FALSE,FALSE,📍DC | Writer | International Goof Ball | Instagram @medusa_quills,3037,1219,969,TRUE,39153580,en,"Washington, DC",http://abs.twimg.com/images/themes/theme9/bg.gif,http://pbs.twimg.com/profile_images/1280933010951606273/wQk9CDY__normal.jpg,Simplyiunique,18047,FALSE,4.382,4118,human
1131,06-02-2009 22.41,TRUE,FALSE,GLAAD Award Nominated... Love Is Love album out now: https://t.co/KMErY1RkZK Instagram & Facebook: @treypearson,37422,25616,5937,TRUE,20279218,en,"Columbus, OH",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1268295794978938883/r6l-gXfb_normal.jpg,treypearson,16147,TRUE,3.834,4211,human
1132,14-03-2007 7.13,FALSE,FALSE,I advise organizations how to uplift their leadership by a better adoption of technology in their operations  - Check also @philjeudy for the B side,4,8397,7,TRUE,1142711,en,San Francisco Bay Area,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/477526863934279680/KzaT5KfP_normal.jpeg,PhilJ,46616,TRUE,9.5,4907,human
1133,26-02-2016 20.28,TRUE,FALSE,La vita ci offre la cattiveria che ci fa male. ~,22347,724,1835,FALSE,7.03E+17,it,"Salerno, Campania",,http://pbs.twimg.com/profile_images/767712313038270464/hIsytTD6_normal.jpg,_Sara_Ciancio,12274,FALSE,7.507,1635,human
1134,06-12-2008 10.10,FALSE,FALSE,you drew stars around my scars,1028,86990481,0,FALSE,17919972,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1286270219980242945/70DWScEH_normal.jpg,taylorswift13,515,TRUE,0.12,4274,human
1135,10-11-2014 3.14,TRUE,FALSE,"A father that works in the #financial system, loves #nature, #arts and #MotherEarth. Everyday is a new beginning.",3663,298,1702,TRUE,2870046694,en,United States,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1210930377197543424/0H2DJKbF_normal.jpg,ronyprt,2538,FALSE,1.203,2109,human
1136,20-09-2011 14.18,FALSE,FALSE,"Editing news @PoliticoEurope. Brussels via Istanbul, London & Munich. Still keeping an eye on Turkey.",3798,10461,2595,FALSE,376795126,en,"Bruselas, Bélgica",http://abs.twimg.com/images/themes/theme16/bg.gif,http://pbs.twimg.com/profile_images/1035191478904086529/EIQRAR9l_normal.jpg,ZiaWeise,10460,TRUE,3.214,3255,human
1137,07-04-2015 21.43,FALSE,FALSE,A Storyteller. 🇻🇨🇺🇸,4594,320,422,TRUE,3145560063,no,Greatest City in the World,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1270579891801665536/ALq6xtKI_normal.jpg,kristaljwilkins,2237,FALSE,1.141,1960,bot
1138,26-01-2017 11.14,FALSE,FALSE,"actor, lesbian, songwriter, voter, ca-uk hybrid, etc. loves mod podge & retweeting the Sara Bareilles lyric bot. 🌊 she/her, 21",14194,196,1063,TRUE,8.25E+17,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/824577173331652608/nQhL66jb_normal.jpg,rospiediner,9466,FALSE,7.282,1300,human
1139,31-01-2017 2.19,TRUE,FALSE,"I'm a lot like gillette, the best a man can get, and also I will cut you.",9983,50,105,FALSE,8.26E+17,en,unknown,,http://pbs.twimg.com/profile_images/1041876649040588800/ycJZmU-a_normal.jpg,CuntyMcCuntstie,2512,FALSE,1.938,1296,human
1140,02-02-2017 15.29,TRUE,FALSE,"Projection is the left's favorite tool

Note to snowflakes - You block me, I block you.",19350,371,716,FALSE,8.27E+17,en,unknown,,http://pbs.twimg.com/profile_images/844370768238706688/nOPewgQh_normal.jpg,CYDharta,12403,FALSE,9.592,1293,human
1141,31-01-2017 10.24,TRUE,FALSE,Check out my websites for apparel and more at https://t.co/9vaFpQpW92 and https://t.co/n7BL77oFMo,2,3,23,FALSE,8.26E+17,en,unknown,,http://pbs.twimg.com/profile_images/1206778641239068672/Ck2J9OuX_normal.jpg,Mystical_Cha,25,FALSE,0.019,1296,bot
1142,01-02-2017 4.48,FALSE,FALSE,"Procedural art, by @abrightmoore

I swap colourful canvases for mentions.

#twitterbot #bot #image",2439,581,979,FALSE,8.27E+17,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/868013725080461312/AFrh9rbQ_normal.jpg,TrigonometryBot,45948,FALSE,35.481,1295,bot
1143,07-02-2017 10.18,TRUE,FALSE,Cute girl. Cosplay fan // Dogs lover. Check this https://t.co/4kcdp4dSEk,538,9,0,FALSE,8.29E+17,en,unknown,,http://pbs.twimg.com/profile_images/971651623507431424/n1rc3xWK_normal.jpg,sa_yxny,105,FALSE,0.081,1289,bot
1144,01-02-2017 0.00,TRUE,FALSE,"Hey cabal....SOON! +++🇺🇸 #Q #TickTock #2a #WWG1WGA #IStandWithFlynn #Justice #Godspeed  🐇 #DigitalPatriot
#TheStormIsHere",91244,1883,1779,FALSE,8.27E+17,en,SoCal.,,http://pbs.twimg.com/profile_images/844035680825094144/-8X6eu6W_normal.jpg,PushbackcatsCa,41576,FALSE,32.105,1295,human
1145,31-01-2017 4.24,TRUE,FALSE,BHB #spoons4lyfe #resist 🥄 #BidenHarris2020,29,111,44,FALSE,8.26E+17,en,East Tennessee,,http://pbs.twimg.com/profile_images/827941278742573056/s45wSw1b_normal.jpg,_Resist_45,920,FALSE,0.71,1296,human
1146,31-01-2017 20.18,TRUE,FALSE,,402,22,78,TRUE,8.27E+17,,unknown,,http://pbs.twimg.com/profile_images/1266126188931514369/o7g_jsyp_normal.jpg,sternyouth,139,FALSE,0.107,1295,human
1147,04-04-2010 20.36,FALSE,FALSE,,2149,160,819,TRUE,129593348,,unknown,http://abs.twimg.com/images/themes/theme18/bg.gif,http://pbs.twimg.com/profile_images/607394221884997633/juRxnW05_normal.jpg,taylorparker97,3156,FALSE,0.833,3789,bot
1148,02-06-2010 15.37,FALSE,FALSE,"UHCF is a small nonprofit fighting to bring universal, equitable health care to CT and beyond. Welcome to the fight ✊🏽 #healthcare4every1",1592,1717,865,TRUE,151089164,en,RTs are not endorsements.,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000006225055/2d3d012bab3de2647e876b4e65aaee95_normal.jpeg,UHCF_CT,5208,FALSE,1.396,3730,human
1149,28-03-2011 3.36,FALSE,FALSE,University of New Hampshire,32500,1367,395,FALSE,273248261,en,203,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1100248204854153217/Ut63OJxc_normal.jpg,umkailey,6406,FALSE,1.867,3432,human
1150,15-07-2011 0.39,FALSE,FALSE,🔞𝐵𝓊𝓉 𝓉𝒽𝑒𝓃 𝒸𝒶𝓂𝑒 𝓉𝒽𝑜𝓈𝑒 𝓌𝒽𝑜 𝒹𝒶𝓇𝑒𝒹 𝓌𝒶𝓁𝓀 𝓉𝒽𝑒 𝓈𝓀𝒾𝑒𝓈 𝓉𝑜 𝒻𝒶𝒸𝑒 𝓉𝒽𝑒 𝒹𝒶𝓇𝓀𝓃𝑒𝓈𝓈 𝒶𝓃𝒹 𝒻𝒾𝓃𝒹 𝒶 𝓁𝒾𝑔𝒽𝓉.🌟,22010,77,110,FALSE,335638558,,33,http://abs.twimg.com/images/themes/theme10/bg.gif,http://pbs.twimg.com/profile_images/1251297571819212803/Lgw3UDV1_normal.jpg,Darthtantrumwfe,8818,FALSE,2.654,3323,human
1151,03-08-2012 13.31,TRUE,FALSE,,428,19,55,TRUE,734883883,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2781577547/15e9e45378b3d72d5954d065555452ae_normal.jpeg,Cwilson555Cw,584,FALSE,0.199,2937,bot
1152,31-07-2012 10.17,TRUE,FALSE,Do you like fast? Come in! 😻😻😻 https://t.co/rtDgqBvB0z,271,5,0,FALSE,728068152,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/970165326494224384/Z5IJo2sV_normal.jpg,AdokouIgor,42,FALSE,0.014,2941,bot
1153,23-06-2009 6.01,FALSE,FALSE,"♥ Politically Passionate Educator ♥
 Advocate for the 5th largest District in the Nation.",11933,1136,1649,TRUE,49901629,en,Vegas/Cali,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2527175938/8qva2czykjx8muz02v9f_normal.jpeg,lisaredddd,24999,FALSE,6.135,4075,human
1154,29-09-2011 11.38,TRUE,FALSE,"Hi Friends, 
  Im Matheesh, a MCA graduate. Im in Chennai,India now. I love to make more friends...",545,55,56,FALSE,382038086,en,Chennai,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/830848918200139776/wzb2j8vR_normal.jpg,MatheeshMCA,853,FALSE,0.263,3246,bot
1155,08-04-2007 5.45,FALSE,FALSE,"Author of 'Stillness is the Key,' 'Conspiracy,' 'Ego is the Enemy' & 'The Obstacle Is The Way' https://t.co/JQU9XasYsw. Creator of @DailyStoic",2130,308515,827,FALSE,3764301,en,"Austin, TX",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2306694148/kfjncq15nujlw8cda0ws_normal.png,RyanHoliday,13810,TRUE,2.829,4882,human
1156,18-10-2012 21.53,TRUE,FALSE,Do you like fast? Come in! 😻😻😻 https://t.co/q0tvwnzjxs,128,6,0,FALSE,889811024,en,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/966107649250078721/2HY4hWaw_normal.jpg,clasen20,22,FALSE,0.008,2861,bot
1157,12-12-2011 21.07,FALSE,FALSE,Celebrity hairstylist and owner of Leo by Paul Norton @paulnortonhair on IG,4009,7215,150,TRUE,435253332,en,Los Angeles,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/378800000834493946/dd6d39008d9cd11b745cefa4ebd09c49_normal.jpeg,PaulNortonHair,8138,FALSE,2.566,3172,human
1158,01-01-2014 7.25,TRUE,FALSE,DoubleFinStudios,25464,504,334,TRUE,2255843421,en,AK/VA,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1263339561041776641/tuYJLfdA_normal.jpg,Percy__White,26192,FALSE,10.814,2422,human
1159,02-09-2013 19.02,TRUE,FALSE,Outer Banks,13949,120,236,TRUE,1723166832,de,"Kill Devil Hills, NC",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1133918330807562240/ct6-m8q3_normal.jpg,Sami_Allen23,2014,FALSE,0.792,2542,human
1160,13-05-2009 3.30,FALSE,FALSE,Online magazine / YouTube channel / 2 moms 3 kids totally outnumbered! LA #InTheFamily,3862,4007,1923,TRUE,39678065,en,"Los Angeles, CA",http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/459401276153810944/ZbbIDpEd_normal.png,thenextfamily,12038,FALSE,2.925,4116,human
1161,27-01-2013 6.27,FALSE,FALSE,Landlord? Call 1-800-CHOPDATHEAD,57285,261,161,TRUE,1124167796,en,"Sacramento, CA",http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/1288581454176256000/o83kpob7_normal.jpg,jacobesolorio,55318,FALSE,20.035,2761,human
1162,10-03-2007 20.03,FALSE,FALSE,"Hi, I’m a 🤖. I dump out all Evo’s stuff from various social medias here. To engage with Evo on Twitter, try @evoterra. (This account is rarely monitored.)",52,11519,4,TRUE,880761,en,The World,http://abs.twimg.com/images/themes/theme15/bg.png,http://pbs.twimg.com/profile_images/1041069597250600961/ZJ7UTJfB_normal.jpg,evo_terra,21171,FALSE,4.312,4910,human
1163,05-10-2007 19.20,FALSE,FALSE,"Most used Christian site. Read, search, study, compare, & share the Bible in 200+versions & 70+languages. Free apps. Devotionals. Follow for Bible verses & news",905,155315,17779,FALSE,9269372,en,unknown,http://abs.twimg.com/images/themes/theme3/bg.gif,http://pbs.twimg.com/profile_images/1103703554802503682/NmODANai_normal.png,biblegateway,99617,TRUE,21.191,4701,human
1164,01-11-2015 17.16,TRUE,FALSE,20 • isaick • $ValeriTrevino,18599,153,153,FALSE,4092948613,sv,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1293355548327452673/ayAvnXfi_normal.jpg,trevinovaleri,6175,FALSE,3.525,1752,human
1165,11-11-2009 16.34,FALSE,FALSE,"Food industry and association leader. Formerly @ConsumerBrands, @AFFI, @NestleUSA and other stomping grounds, including @MSBGU and @VanderbiltU. #DC sports fan.",11678,652,610,TRUE,89223308,en,The District,http://abs.twimg.com/images/themes/theme6/bg.gif,http://pbs.twimg.com/profile_images/1230648796213862403/hAXokON9_normal.jpg,BranPart,6065,FALSE,1.542,3933,human
1166,04-11-2011 3.49,TRUE,FALSE,,2392,19,0,FALSE,404582555,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/2467357174/image_normal.jpg,JessieShocklee,3242,FALSE,1.01,3211,bot
1167,07-01-2015 4.33,TRUE,FALSE,💓,233,27,35,FALSE,2962059426,,unknown,http://abs.twimg.com/images/themes/theme1/bg.png,http://pbs.twimg.com/profile_images/1172607853229531137/EEBQyzmg_normal.jpg,jazmingiana,78,FALSE,0.038,2051,human
1168,04-02-2009 0.40,FALSE,FALSE,(User) Experience (Engineer). He/him. 🏳️‍🌈 Parentheses,987,315,696,FALSE,20017321,en,London,http://abs.twimg.com/images/themes/theme5/bg.gif,http://pbs.twimg.com/profile_images/1264242119750934529/Dlz7UCB8_normal.jpg,dudboi,3923,FALSE,0.931,4214,human
